test_id,gene_id,gene,locus,sample_1,sample_2,status,value_1,value_2,log2(fold_change),test_stat,p_value,q_value,significant
AT1G10440,AT1G10440,AT1G10440,1:3431184-3431256,control,hy5,NOTEST,0,0,0,0,1,1,no
AT1G10450,AT1G10450,SNL6,1:3431779-3438370,control,hy5,NOTEST,0.261456,1.31183,2.32694,0,1,1,no
AT1G10455,AT1G10455,AT1G10455,1:3438554-3439013,control,hy5,NOTEST,0,0,0,0,1,1,no
AT1G10460,AT1G10460,GLP7,1:3439321-3440320,control,hy5,NOTEST,0.537757,0,#NAME?,0,1,1,no
AT1G10470,AT1G10470,ATRR1,1:3442326-3443957,control,hy5,OK,25.5597,19.176,-0.414572,-1.33006,0.255,0.413307,no
AT1G10480,AT1G10480,ZFP5,1:3449690-3451226,control,hy5,NOTEST,0.466818,0.76796,0.718172,0,1,1,no
AT1G10490,AT1G10490,AT1G10490,1:3453227-3461485,control,hy5,NOTEST,0.257676,0.730071,1.50248,0,1,1,no
AT1G10500,AT1G10500,ATCPISCA,1:3453227-3461485,control,hy5,OK,24.9416,21.4178,-0.219746,-0.401464,0.6219,0.738004,no
AT1G10510,AT1G10510,emb2004,1:3461634-3465786,control,hy5,OK,6.11816,4.18114,-0.549203,-0.86876,0.29245,0.448377,no
AT1G10520,AT1G10520,AT1G10520,1:3465963-3469248,control,hy5,NOTEST,0,1.04719,inf,0,1,1,no
AT1G10522,"AT1G10522,CUFF",AT1G10522,1:3469579-3472672,control,hy5,OK,11.0632,11.2517,0.0243726,0.0353057,0.9431,0.953357,no
AT1G10530,AT1G10530,AT1G10530,1:3469579-3472672,control,hy5,NOTEST,0,1.35393,inf,0,1,1,no
AT1G10538,AT1G10538,AT1G10538,1:3474514-3474765,control,hy5,NOTEST,0,0,0,0,1,1,no
AT1G10540,AT1G10540,ATNAT8,1:3474863-3477927,control,hy5,NOTEST,0,0,0,0,1,1,no
AT1G10550,AT1G10550,XTH33,1:3479152-3480988,control,hy5,NOTEST,0,1.28202,inf,0,1,1,no
AT1G10560,AT1G10560,PUB18,1:3484579-3486965,control,hy5,NOTEST,0,0,0,0,1,1,no
AT1G10570,AT1G10570,OTS2,1:3487583-3491277,control,hy5,NOTEST,0.274563,2.43925,3.15123,0,1,1,no
AT1G10580,AT1G10580,AT1G10580,1:3491280-3493737,control,hy5,OK,6.01529,11.0406,0.876113,1.75737,0.028,0.11111,no
AT1G10585,AT1G10585,AT1G10585,1:3493939-3495144,control,hy5,NOTEST,3.87629,1.26063,-1.62054,0,1,1,no
AT1G10586,AT1G10586,AT1G10586,1:3496927-3499439,control,hy5,NOTEST,0,0,0,0,1,1,no
AT1G10588,AT1G10588,AT1G10588,1:3501144-3501904,control,hy5,NOTEST,0,0,0,0,1,1,no
AT1G10590,AT1G10590,AT1G10590,1:3502003-3503457,control,hy5,OK,48.8686,31.9737,-0.61202,-1.39298,0.07525,0.204904,no
AT1G10600,AT1G10600,AMSH2,1:3503703-3505502,control,hy5,OK,7.47238,1.89217,-1.98153,-0.767084,0.25975,0.417206,no
AT1G10610,AT1G10610,AT1G10610,1:3506185-3511975,control,hy5,NOTEST,1.13657,0.324587,-1.80801,0,1,1,no
AT1G10620,AT1G10620,AT1G10620,1:3506185-3511975,control,hy5,NOTEST,0,0,0,0,1,1,no
AT1G10630,AT1G10630,ARFA1F,1:3512794-3514729,control,hy5,OK,28.6239,12.7358,-1.16833,-2.86841,0.0207,0.0923989,no
AT1G10640,AT1G10640,AT1G10640,1:3515364-3517888,control,hy5,NOTEST,0.916081,1.78789,0.964712,0,1,1,no
AT1G10650,AT1G10650,AT1G10650,1:3524017-3526346,control,hy5,NOTEST,3.27833,3.35318,0.0325716,0,1,1,no
AT1G10652,AT1G10652,AT1G10652,1:3527708-3527831,control,hy5,NOTEST,0,0,0,0,1,1,no
AT1G10657,AT1G10657,AT1G10657,1:3530466-3531842,control,hy5,OK,5.29182,0,#NAME?,nan,0.00035,0.00386757,yes
AT1G10660,AT1G10660,AT1G10660,1:3532423-3535131,control,hy5,OK,7.8053,3.25023,-1.26391,-1.19617,0.0496,0.15722,no
AT1G10670,AT1G10670,ACLA-1,1:3535382-3538439,control,hy5,OK,40.4294,1.62296,-4.63871,-2.26769,0.0611,0.177774,no
AT1G10680,AT1G10680,PGP10,1:3538469-3543782,control,hy5,NOTEST,0,0,0,0,1,1,no
AT1G10682,AT1G10682,AT1G10682,1:3544990-3545471,control,hy5,OK,106.126,33.4957,-1.66373,-4.98687,0.00085,0.00844448,yes
AT1G10690,AT1G10690,AT1G10690,1:3549991-3550632,control,hy5,NOTEST,1.76298,0,#NAME?,0,1,1,no
AT1G10700,AT1G10700,PRS3,1:3554103-3556503,control,hy5,NOTEST,4.99965,5.02722,0.00793427,0,1,1,no
AT1G10705,AT1G10705,AT1G10705,1:3557113-3557457,control,hy5,NOTEST,0,0,0,0,1,1,no
AT1G10710,AT1G10710,PHS1,1:3558357-3561634,control,hy5,NOTEST,0,0,0,0,1,1,no
AT1G10717,AT1G10717,AT1G10717,1:3562179-3562554,control,hy5,NOTEST,0,0,0,0,1,1,no
AT1G10720,AT1G10720,AT1G10720,1:3562951-3564759,control,hy5,NOTEST,2.85264,4.54494,0.671964,0,1,1,no
AT1G10730,AT1G10730,AT1G10730,1:3565462-3567779,control,hy5,NOTEST,1.31013,2.08969,0.673577,0,1,1,no
AT1G10740,AT1G10740,AT1G10740,1:3567904-3570838,control,hy5,OK,9.15229,5.91019,-0.630929,-0.886478,0.19905,0.361968,no
AT1G10745,AT1G10745,AT1G10745,1:3572709-3573066,control,hy5,NOTEST,0,0,0,0,1,1,no
AT1G10747,AT1G10747,AT1G10747,1:3574311-3578474,control,hy5,NOTEST,0,0,0,0,1,1,no
AT1G10750,AT1G10750,AT1G10750,1:3574311-3578474,control,hy5,NOTEST,0,0,0,0,1,1,no
AT1G10760,AT1G10760,GWD,1:3581033-3590928,control,hy5,OK,2.38365,14.836,2.63786,5.58543,5.00E-05,0.000721121,yes
AT1G10770,AT1G10770,AT1G10770,1:3591632-3592411,control,hy5,NOTEST,0,0,0,0,1,1,no
AT1G10780,AT1G10780,AT1G10780,1:3592745-3595077,control,hy5,NOTEST,0.841992,1.80409,1.09939,0,1,1,no
AT1G10790,AT1G10790,AT1G10790,1:3596359-3597847,control,hy5,NOTEST,0,0,0,0,1,1,no
AT1G10800,AT1G10800,AT1G10800,1:3598157-3598591,control,hy5,NOTEST,0,0,0,0,1,1,no
AT1G10810,AT1G10810,AT1G10810,1:3599270-3600877,control,hy5,NOTEST,0,0,0,0,1,1,no
AT1G10820,AT1G10820,AT1G10820,1:3600909-3605076,control,hy5,NOTEST,2.93224,2.79878,-0.0672048,0,1,1,no
AT1G10830,AT1G10830,Z-ISO,1:3605575-3607493,control,hy5,OK,5.93504,6.32942,0.0928172,0.100155,0.899,0.936155,no
AT1G10840,AT1G10840,TIF3H1,1:3607630-3610520,control,hy5,OK,11.5326,16.4565,0.512946,1.04792,0.1359,0.286493,no
AT1G10850,AT1G10850,AT1G10850,1:3611746-3616159,control,hy5,OK,5.0938,3.63167,-0.48811,-0.831521,0.2935,0.449246,no
AT1G10865,AT1G10865,AT1G10865,1:3611746-3616159,control,hy5,OK,26.0566,12.7806,-1.02769,-1.0203,0.11915,0.26836,no
AT1G10870,AT1G10870,AGD4,1:3616609-3623758,control,hy5,NOTEST,0.921863,3.62574,1.97565,0,1,1,no
AT1G10880,AT1G10880,AT1G10880,1:3624034-3627082,control,hy5,NOTEST,0,0,0,0,1,1,no
AT1G10890,AT1G10890,AT1G10890,1:3627725-3630765,control,hy5,NOTEST,0.826922,4.80031,2.5373,0,1,1,no
AT1G10900,AT1G10900,AT1G10900,1:3632233-3637141,control,hy5,NOTEST,1.54972,4.61239,1.57351,0,1,1,no
AT1G10910,AT1G10910,AT1G10910,1:3639877-3644162,control,hy5,NOTEST,1.52841,2.6743,0.807131,0,1,1,no
AT1G10920,AT1G10920,LOV1,1:3644419-3647768,control,hy5,NOTEST,0,0,0,0,1,1,no
AT1G10930,AT1G10930,ATSGS1,1:3647893-3655590,control,hy5,NOTEST,0.114581,0.915042,2.99747,0,1,1,no
AT1G10940,AT1G10940,SNRK2.4,1:3655776-3658608,control,hy5,OK,9.54256,16.5712,0.796231,1.58449,0.03075,0.117615,no
AT1G10950,AT1G10950,TMN1,1:3659208-3663984,control,hy5,OK,29.7727,19.4744,-0.612412,-2.62009,0.01995,0.0904508,no
AT1G10960,AT1G10960,ATFD1,1:3664385-3665039,control,hy5,OK,233.897,116.652,-1.00367,-5.81575,5.00E-05,0.000721121,yes
AT1G10970,AT1G10970,ZIP4,1:3665086-3667139,control,hy5,NOTEST,1.2325,1.1134,-0.146608,0,1,1,no
AT1G10980,AT1G10980,AT1G10980,1:3667247-3669902,control,hy5,NOTEST,0,0,0,0,1,1,no
AT1G10990,AT1G10990,AT1G10990,1:3670277-3671187,control,hy5,NOTEST,1.51575,0,#NAME?,0,1,1,no
AT1G11000,AT1G11000,MLO4,1:3671755-3675979,control,hy5,NOTEST,0.935365,2.81846,1.59131,0,1,1,no
AT1G11010,AT1G11010,AT1G11010,1:3676606-3676644,control,hy5,NOTEST,0,0,0,0,1,1,no
AT1G11020,AT1G11020,AT1G11020,1:3676690-3678524,control,hy5,OK,6.38323,1.87113,-1.77037,-1.70789,0.19805,0.361249,no
AT1G11030,AT1G11030,AT1G11030,1:3678774-3678848,control,hy5,NOTEST,0,0,0,0,1,1,no
AT1G11040,AT1G11040,AT1G11040,1:3679224-3680924,control,hy5,NOTEST,0,0,0,0,1,1,no
AT1G11050,AT1G11050,AT1G11050,1:3681887-3684169,control,hy5,NOTEST,0.728984,3.33087,2.19194,0,1,1,no
AT1G11055,AT1G11055,AT1G11055,1:3681887-3684169,control,hy5,NOTEST,0,0,0,0,1,1,no
AT1G11060,AT1G11060,AT1G11060,1:3684567-3689847,control,hy5,NOTEST,0,1.09981,inf,0,1,1,no
AT1G11070,AT1G11070,AT1G11070,1:3690211-3693648,control,hy5,NOTEST,0,0.235163,inf,0,1,1,no
AT1G11080,AT1G11080,scpl31,1:3694671-3698013,control,hy5,NOTEST,0,2.61163,inf,0,1,1,no
AT1G11090,AT1G11090,AT1G11090,1:3702607-3709302,control,hy5,OK,7.39554,1.06815,-2.79154,-1.97934,0.13035,0.279298,no
AT1G11100,"AT1G11100,CUFF",AT1G11100,1:3702607-3709302,control,hy5,NOTEST,0,0.0550681,inf,0,1,1,no
AT1G11110,AT1G11110,AT1G11110,1:3710207-3712503,control,hy5,NOTEST,0,0,0,0,1,1,no
AT1G11112,AT1G11112,AT1G11112,1:3712998-3713735,control,hy5,NOTEST,0,0,0,0,1,1,no
AT1G11120,AT1G11120,AT1G11120,1:3715183-3717320,control,hy5,OK,4.63274,2.95555,-0.648441,-0.206484,0.6242,0.740209,no
AT1G11125,AT1G11125,AT1G11125,1:3718782-3719711,control,hy5,NOTEST,0,1.72072,inf,0,1,1,no
AT1G11130,AT1G11130,SRF9,1:3722856-3727450,control,hy5,NOTEST,1.45152,1.71439,0.240133,0,1,1,no
AT1G11145,AT1G11145,AT1G11145,1:3727531-3728166,control,hy5,NOTEST,0,0,0,0,1,1,no
AT1G11150,AT1G11150,AT1G11150,1:3728970-3731624,control,hy5,NOTEST,0.416633,0.294197,-0.501996,0,1,1,no
AT1G11160,AT1G11160,AT1G11160,1:3733138-3739842,control,hy5,NOTEST,0.526445,0.148763,-1.82327,0,1,1,no
AT1G11170,"AT1G11170,CUFF",AT1G11170,1:3740764-3744675,control,hy5,NOTEST,0,0.344145,inf,0,1,1,no
AT1G11175,AT1G11175,AT1G11175,1:3744857-3745655,control,hy5,OK,18.2224,2.84803,-2.67767,-2.74602,0.02925,0.11421,no
AT1G11180,AT1G11180,AT1G11180,1:3745773-3748521,control,hy5,NOTEST,2.11323,2.51386,0.250459,0,1,1,no
AT1G11185,AT1G11185,AT1G11185,1:3749509-3750035,control,hy5,OK,22.2709,13.0758,-0.768264,-1.24971,0.3624,0.515294,no
AT1G11190,AT1G11190,BFN1,1:3750065-3752780,control,hy5,NOTEST,1.33545,1.73062,0.373972,0,1,1,no
AT1G11200,AT1G11200,AT1G11200,1:3753364-3755641,control,hy5,NOTEST,3.93918,4.7995,0.284987,0,1,1,no
AT1G11210,AT1G11210,AT1G11210,1:3755676-3756998,control,hy5,NOTEST,1.3999,1.01531,-0.4634,0,1,1,no
AT1G11220,AT1G11220,AT1G11220,1:3759861-3761165,control,hy5,NOTEST,0,0.709482,inf,0,1,1,no
AT1G11230,AT1G11230,AT1G11230,1:3763267-3764483,control,hy5,NOTEST,0,0,0,0,1,1,no
AT1G11240,AT1G11240,AT1G11240,1:3766753-3768294,control,hy5,OK,4.50266,14.6399,1.70106,1.72844,0.02145,0.0944364,no
AT1G11250,AT1G11250,SYP125,1:3768723-3769706,control,hy5,NOTEST,0,0,0,0,1,1,no
AT1G11260,AT1G11260,STP1,1:3777327-3780337,control,hy5,OK,20.7656,15.8218,-0.392278,-1.14477,0.14375,0.295798,no
AT1G11265,AT1G11265,AT1G11265,1:3780428-3786990,control,hy5,NOTEST,0,0,0,0,1,1,no
AT1G11270,AT1G11270,AT1G11270,1:3780428-3786990,control,hy5,NOTEST,0.810841,0.502135,-0.691343,0,1,1,no
AT1G11280,AT1G11280,AT1G11280,1:3787333-3790876,control,hy5,NOTEST,2.19531,2.73435,0.31677,0,1,1,no
AT1G11290,AT1G11290,CRR22,1:3791453-3793883,control,hy5,NOTEST,0.491089,0.724177,0.560358,0,1,1,no
AT1G11300,AT1G11300,AT1G11300,1:3794237-3800719,control,hy5,NOTEST,0.194568,0.740774,1.92876,0,1,1,no
AT1G11310,AT1G11310,PMR2,1:3800737-3804185,control,hy5,OK,7.68422,10.133,0.399084,0.778899,0.24485,0.408087,no
AT1G11320,AT1G11320,AT1G11320,1:3807127-3808875,control,hy5,NOTEST,0.637628,1.08084,0.761371,0,1,1,no
AT1G11330,AT1G11330,AT1G11330,1:3810092-3813607,control,hy5,NOTEST,0.995828,1.69079,0.76373,0,1,1,no
AT1G11340,AT1G11340,AT1G11340,1:3814115-3817420,control,hy5,NOTEST,0,0.214494,inf,0,1,1,no
AT1G11350,AT1G11350,CBRLK1,1:3817590-3820805,control,hy5,OK,1.06936,7.55842,2.82134,2.71952,0.0285,0.112454,no
AT1G11360,AT1G11360,AT1G11360,1:3821442-3823088,control,hy5,OK,15.3202,7.85718,-0.963354,-1.29104,0.03185,0.120391,no
AT1G11362,AT1G11362,AT1G11362,1:3824509-3825196,control,hy5,NOTEST,0,0,0,0,1,1,no
AT1G11370,AT1G11370,AT1G11370,1:3828097-3830945,control,hy5,NOTEST,0,0,0,0,1,1,no
AT1G11380,AT1G11380,AT1G11380,1:3832622-3834191,control,hy5,OK,12.7829,10.4851,-0.285875,-0.587291,0.6119,0.730982,no
AT1G11390,AT1G11390,AT1G11390,1:3834458-3837629,control,hy5,NOTEST,2.07245,1.00143,-1.04928,0,1,1,no
AT1G11400,AT1G11400,PYM,1:3837820-3840207,control,hy5,OK,3.33184,7.85724,1.23771,0.804867,0.1348,0.284676,no
AT1G11410,AT1G11410,AT1G11410,1:3841285-3844432,control,hy5,NOTEST,0.384035,2.18948,2.51128,0,1,1,no
AT1G11420,AT1G11420,ATDUF2,1:3844580-3846872,control,hy5,NOTEST,0,0.55497,inf,0,1,1,no
AT1G11430,AT1G11430,AT1G11430,1:3847242-3849162,control,hy5,OK,24.1718,19.1226,-0.338047,-0.718921,0.30145,0.456073,no
AT1G11440,AT1G11440,AT1G11440,1:3849359-3850662,control,hy5,NOTEST,2.14657,2.88013,0.424102,0,1,1,no
AT1G11450,AT1G11450,AT1G11450,1:3853242-3855385,control,hy5,NOTEST,1.55057,2.77289,0.838589,0,1,1,no
AT1G11460,AT1G11460,AT1G11460,1:3857004-3859268,control,hy5,NOTEST,1.99476,0,#NAME?,0,1,1,no
AT1G11470,AT1G11470,AT1G11470,1:3859661-3860604,control,hy5,NOTEST,0,0,0,0,1,1,no
AT1G11475,AT1G11475,NRPE10,1:3862398-3864030,control,hy5,OK,29.3899,26.805,-0.132817,-0.330597,0.8047,0.872384,no
AT1G11480,AT1G11480,AT1G11480,1:3864152-3866969,control,hy5,OK,4.71178,4.74611,0.0104738,0.015876,0.9426,0.953357,no
AT1G11500,AT1G11500,AT1G11500,1:3870832-3871570,control,hy5,NOTEST,0,1.52486,inf,0,1,1,no
AT1G11510,AT1G11510,AT1G11510,1:3871777-3872836,control,hy5,NOTEST,0,0,0,0,1,1,no
AT1G11520,AT1G11520,AT1G11520,1:3873028-3873619,control,hy5,NOTEST,0,0,0,0,1,1,no
AT1G11530,AT1G11530,ATCXXS1,1:3874436-3877155,control,hy5,OK,19.1479,8.8936,-1.10635,-1.1633,0.18605,0.347235,no
AT1G11540,AT1G11540,AT1G11540,1:3874436-3877155,control,hy5,NOTEST,0,0,0,0,1,1,no
AT1G11545,AT1G11545,XTH8,1:3878549-3880361,control,hy5,OK,25.7403,7.27883,-1.82225,-3.22259,0.00575,0.0381736,yes
AT1G11550,AT1G11550,AT1G11550,1:3881528-3881608,control,hy5,NOTEST,0,0,0,0,1,1,no
AT1G11560,AT1G11560,AT1G11560,1:3881787-3882819,control,hy5,NOTEST,0,0,0,0,1,1,no
AT1G11570,AT1G11570,NTL,1:3883279-3883956,control,hy5,NOTEST,0,0,0,0,1,1,no
AT1G11572,AT1G11572,AT1G11572,1:3884355-3884952,control,hy5,NOTEST,0,0,0,0,1,1,no
AT1G11580,AT1G11580,ATPMEPCRA,1:3888689-3890811,control,hy5,OK,31.2844,21.1223,-0.566672,-2.00342,0.01565,0.0768264,no
AT1G11590,AT1G11590,AT1G11590,1:3892579-3894677,control,hy5,NOTEST,0,0,0,0,1,1,no
AT1G11592,"AT1G11592,CUFF",AT1G11592,1:3895178-3896934,control,hy5,NOTEST,2.78478,0.616521,-2.17534,0,1,1,no
AT1G11593,AT1G11593,AT1G11593,1:3898001-3898609,control,hy5,NOTEST,0,0,0,0,1,1,no
AT1G11595,AT1G11595,AT1G11595,1:3898630-3899699,control,hy5,NOTEST,0,0,0,0,1,1,no
AT1G11600,AT1G11600,CYP77B1,1:3902011-3903782,control,hy5,OK,5.56048,6.1599,0.147698,0.234195,0.7891,0.862562,no
AT1G11608,AT1G11608,AT1G11608,1:3905578-3906818,control,hy5,NOTEST,0,0,0,0,1,1,no
AT1G11610,AT1G11610,CYP71A18,1:3906861-3909338,control,hy5,NOTEST,0,0,0,0,1,1,no
AT1G11620,AT1G11620,AT1G11620,1:3910832-3911924,control,hy5,NOTEST,0,0,0,0,1,1,no
AT1G11630,AT1G11630,AT1G11630,1:3912901-3914407,control,hy5,NOTEST,1.66627,2.79367,0.745536,0,1,1,no
AT1G11640,AT1G11640,AT1G11640,1:3914628-3914700,control,hy5,NOTEST,0,0,0,0,1,1,no
AT1G11650,AT1G11650,ATRBP45B,1:3914773-3918176,control,hy5,OK,82.4142,57.1358,-0.528498,-2.41745,0.00085,0.00844448,yes
AT1G11655,AT1G11655,AT1G11655,1:3919271-3919774,control,hy5,NOTEST,0,0,0,0,1,1,no
AT1G11660,AT1G11660,AT1G11660,1:3920542-3924555,control,hy5,NOTEST,1.02191,3.0104,1.55869,0,1,1,no
AT1G11670,AT1G11670,AT1G11670,1:3928161-3931576,control,hy5,NOTEST,3.39741,3.58916,0.0792096,0,1,1,no
AT1G11680,AT1G11680,CYP51G1,1:3938500-3940754,control,hy5,OK,37.2833,18.0558,-1.04607,-3.78166,0.0005,0.0052478,yes
AT1G11684,AT1G11684,AT1G11684,1:3941102-3941300,control,hy5,NOTEST,0,0,0,0,1,1,no
AT1G11690,AT1G11690,AT1G11690,1:3941468-3942212,control,hy5,NOTEST,0,2.08934,inf,0,1,1,no
AT1G11700,AT1G11700,AT1G11700,1:3945736-3946613,control,hy5,OK,7.27848,11.5138,0.661649,0.862105,0.32675,0.481124,no
AT1G11710,AT1G11710,AT1G11710,1:3948713-3951359,control,hy5,NOTEST,0,1.60167,inf,0,1,1,no
AT1G11720,AT1G11720,ATSS3,1:3951552-3957044,control,hy5,NOTEST,0.836047,4.63391,2.47057,0,1,1,no
AT1G11730,AT1G11730,AT1G11730,1:3957472-3960113,control,hy5,NOTEST,0,0,0,0,1,1,no
AT1G11735,AT1G11735,MIR171B,1:3961347-3961464,control,hy5,NOTEST,0,0,0,0,1,1,no
AT1G11740,AT1G11740,AT1G11740,1:3963053-3966824,control,hy5,NOTEST,0.716666,0,#NAME?,0,1,1,no
AT1G11750,AT1G11750,NCLPP1,1:3967475-3971840,control,hy5,OK,26.6626,26.2506,-0.0224718,-0.0716332,0.9589,0.963793,no
AT1G11755,AT1G11755,LEW1,1:3967475-3971840,control,hy5,NOTEST,3.19105,2.00314,-0.671772,0,1,1,no
AT1G11760,AT1G11760,MED32,1:3972031-3973286,control,hy5,OK,19.0232,6.63828,-1.51888,-2.37885,0.05605,0.169263,no
AT1G11765,AT1G11765,AT1G11765,1:3973874-3974509,control,hy5,NOTEST,0,0,0,0,1,1,no
AT1G11770,AT1G11770,AT1G11770,1:3975678-3979195,control,hy5,NOTEST,0,0,0,0,1,1,no
AT1G11780,AT1G11780,AT1G11780,1:3975678-3979195,control,hy5,NOTEST,0.654542,0.564636,-0.213165,0,1,1,no
AT1G11785,AT1G11785,AT1G11785,1:3979861-3980956,control,hy5,NOTEST,5.26033,0,#NAME?,0,1,1,no
AT1G11790,AT1G11790,ADT1,1:3981247-3985215,control,hy5,NOTEST,0.92507,3.11556,1.75186,0,1,1,no
AT1G11800,AT1G11800,AT1G11800,1:3985224-3987290,control,hy5,NOTEST,1.50137,0.743063,-1.01472,0,1,1,no
AT1G11803,AT1G11803,AT1G11803,1:3987754-3988030,control,hy5,NOTEST,0,0,0,0,1,1,no
AT1G11806,AT1G11806,AT1G11806,1:3988345-3989398,control,hy5,NOTEST,0,0,0,0,1,1,no
AT1G11810,AT1G11810,AT1G11810,1:3989762-3993598,control,hy5,NOTEST,0,0,0,0,1,1,no
AT1G11820,AT1G11820,AT1G11820,1:3989762-3993598,control,hy5,OK,9.72801,6.94817,-0.48551,-0.674844,0.27025,0.426617,no
AT1G11840,AT1G11840,ATGLX1,1:3995168-3997907,control,hy5,OK,43.743,56.3704,0.365885,1.1872,0.08055,0.214518,no
AT1G11850,AT1G11850,AT1G11850,1:3999198-3999876,control,hy5,OK,86.7371,38.3251,-1.17836,-2.25573,0.0074,0.0461948,yes
AT1G11860,AT1G11860,AT1G11860,1:4001112-4003442,control,hy5,OK,164.257,220.06,0.421943,3.22784,5.00E-05,0.000721121,yes
AT1G11870,AT1G11870,ATSRS,1:4003845-4006739,control,hy5,NOTEST,3.44467,3.17345,-0.118316,0,1,1,no
AT1G11880,AT1G11880,AT1G11880,1:4007704-4010433,control,hy5,NOTEST,1.25205,0.895538,-0.483461,0,1,1,no
AT1G11890,AT1G11890,SEC22,1:4010778-4014681,control,hy5,OK,3.15738,5.8529,0.890424,0.720104,0.2998,0.454969,no
AT1G11900,AT1G11900,AT1G11900,1:4010778-4014681,control,hy5,NOTEST,0.478185,0,#NAME?,0,1,1,no
AT1G11905,AT1G11905,AT1G11905,1:4014846-4016540,control,hy5,OK,4.55274,5.51353,0.276241,0.176369,0.7646,0.845345,no
AT1G11910,AT1G11910,APA1,1:4016783-4020983,control,hy5,OK,63.3696,56.9096,-0.155117,-0.881321,0.2939,0.449529,no
AT1G11915,AT1G11915,AT1G11915,1:4021824-4023292,control,hy5,NOTEST,0,0,0,0,1,1,no
AT1G11920,AT1G11920,AT1G11920,1:4023666-4025097,control,hy5,NOTEST,0,0,0,0,1,1,no
AT1G11925,AT1G11925,AT1G11925,1:4025929-4026732,control,hy5,NOTEST,0,0,0,0,1,1,no
AT1G11930,AT1G11930,AT1G11930,1:4028691-4030584,control,hy5,OK,9.38632,29.9471,1.67378,2.38446,0.00325,0.0247148,yes
AT1G11940,AT1G11940,AT1G11940,1:4031573-4034078,control,hy5,NOTEST,0,0.421065,inf,0,1,1,no
AT1G11950,AT1G11950,AT1G11950,1:4034586-4038758,control,hy5,NOTEST,0.616068,1.69525,1.46034,0,1,1,no
AT1G11960,AT1G11960,AT1G11960,1:4039710-4043880,control,hy5,NOTEST,1.27282,1.05555,-0.270028,0,1,1,no
AT1G11970,AT1G11970,AT1G11970,1:4044369-4044669,control,hy5,NOTEST,0,0,0,0,1,1,no
AT1G11980,AT1G11980,RUB3,1:4045618-4045855,control,hy5,NOTEST,0,0,0,0,1,1,no
AT1G11990,AT1G11990,AT1G11990,1:4046245-4049060,control,hy5,NOTEST,0,0,0,0,1,1,no
AT1G12000,AT1G12000,AT1G12000,1:4049895-4053835,control,hy5,OK,8.62704,5.63716,-0.613896,-1.05432,0.11145,0.258823,no
AT1G12010,AT1G12010,AT1G12010,1:4056206-4057933,control,hy5,NOTEST,0.981507,1.83076,0.899374,0,1,1,no
AT1G12013,AT1G12013,SNOR111,1:4058286-4058416,control,hy5,OK,1003.01,139.453,-2.84648,-23.6457,0.0243,0.101381,no
AT1G12015,AT1G12015,AT1G12015,1:4058486-4058576,control,hy5,NOTEST,0,0,0,0,1,1,no
AT1G12020,AT1G12020,AT1G12020,1:4062461-4063337,control,hy5,OK,8.57134,6.453,-0.40955,-0.492166,0.5939,0.715803,no
AT1G12030,AT1G12030,AT1G12030,1:4064666-4066341,control,hy5,NOTEST,2.01379,1.90077,-0.083334,0,1,1,no
AT1G12040,AT1G12040,LRX1,1:4070123-4072567,control,hy5,OK,6.35736,4.56891,-0.476576,-0.762542,0.2203,0.385203,no
AT1G12050,AT1G12050,AT1G12050,1:4072751-4076207,control,hy5,NOTEST,2.80622,3.96956,0.500351,0,1,1,no
AT1G12060,AT1G12060,ATBAG5,1:4076333-4076981,control,hy5,NOTEST,0.780661,0,#NAME?,0,1,1,no
AT1G12064,AT1G12064,AT1G12064,1:4077497-4078095,control,hy5,NOTEST,0,0,0,0,1,1,no
AT1G12070,AT1G12070,AT1G12070,1:4078912-4080106,control,hy5,NOTEST,2.07032,0,#NAME?,0,1,1,no
AT1G12080,AT1G12080,AT1G12080,1:4084161-4085045,control,hy5,OK,38.3161,17.2114,-1.15459,-1.8816,0.02375,0.100186,no
AT1G12090,AT1G12090,ELP,1:4089846-4090725,control,hy5,OK,287.856,149.733,-0.942959,-7.26091,5.00E-05,0.000721121,yes
AT1G12100,AT1G12100,AT1G12100,1:4095245-4095845,control,hy5,NOTEST,2.43045,9.95311,2.03393,0,1,1,no
AT1G12110,AT1G12110,CHL1-1,1:4105232-4109545,control,hy5,OK,80.2564,48.6275,-0.722845,-4.33299,5.00E-05,0.000721121,yes
AT1G12120,AT1G12120,AT1G12120,1:4114770-4117594,control,hy5,OK,4.07385,6.95492,0.771641,1.28559,0.1405,0.292723,no
AT1G12130,AT1G12130,AT1G12130,1:4118593-4120871,control,hy5,NOTEST,0,0,0,0,1,1,no
AT1G12140,"AT1G12140,CUFF",FMO GS-OX5,1:4121368-4125648,control,hy5,NOTEST,0.428172,0.413522,-0.050227,0,1,1,no
AT1G12150,AT1G12150,AT1G12150,1:4121368-4125648,control,hy5,NOTEST,0,0,0,0,1,1,no
AT1G12160,AT1G12160,AT1G12160,1:4126065-4128310,control,hy5,NOTEST,0.39884,1.21281,1.60447,0,1,1,no
AT1G12170,AT1G12170,AT1G12170,1:4128606-4129701,control,hy5,NOTEST,0,0,0,0,1,1,no
AT1G12180,AT1G12180,AT1G12180,1:4130420-4131137,control,hy5,NOTEST,0,0,0,0,1,1,no
AT1G12190,AT1G12190,AT1G12190,1:4132966-4134094,control,hy5,NOTEST,0,0,0,0,1,1,no
