test_id,gene_id,gene,locus,sample_1,sample_2,status,value_1,value_2,log2(fold_change),test_stat,p_value,q_value,significant
AT1G68220,AT1G68220,AT1G68220,1:25570230-25571712,control,hy5,OK,8.52,7.05293,-0.272631,-0.356757,0.71805,0.811415,no
AT1G68230,AT1G68230,AT1G68230,1:25572184-25572921,control,hy5,NOTEST,0,3.18148,inf,0,1,1,no
AT1G68238,AT1G68238,AT1G68238,1:25574460-25574835,control,hy5,OK,824.701,257.852,-1.67733,-15.526,5.00E-05,0.000721121,yes
AT1G68240,AT1G68240,AT1G68240,1:25574863-25576129,control,hy5,NOTEST,2.57416,0,#NAME?,0,1,1,no
AT1G68250,AT1G68250,AT1G68250,1:25579372-25580194,control,hy5,NOTEST,0,2.63169,inf,0,1,1,no
AT1G68260,AT1G68260,AT1G68260,1:25585775-25587658,control,hy5,NOTEST,1.4537,0.856165,-0.763773,0,1,1,no
AT1G68270,AT1G68270,AT1G68270,1:25588190-25590254,control,hy5,NOTEST,0,0,0,0,1,1,no
AT1G68280,AT1G68280,AT1G68280,1:25592466-25593595,control,hy5,NOTEST,0,0,0,0,1,1,no
AT1G68285,AT1G68285,AT1G68285,1:25594979-25595507,control,hy5,NOTEST,0,0,0,0,1,1,no
AT1G68290,AT1G68290,ENDO 2,1:25596670-25599357,control,hy5,NOTEST,0.535068,0,#NAME?,0,1,1,no
AT1G68300,AT1G68300,AT1G68300,1:25596670-25599357,control,hy5,OK,27.6061,29.2601,0.0839486,0.142797,0.8349,0.893773,no
AT1G68310,AT1G68310,AE7,1:25599490-25601463,control,hy5,OK,7.09109,2.76565,-1.35839,-0.71648,0.19245,0.354904,no
AT1G68320,AT1G68320,BW62B,1:25603841-25605096,control,hy5,NOTEST,0,0,0,0,1,1,no
AT1G68330,AT1G68330,AT1G68330,1:25610922-25612202,control,hy5,NOTEST,0,0,0,0,1,1,no
AT1G68340,AT1G68340,AT1G68340,1:25614196-25615403,control,hy5,NOTEST,0.68203,2.59519,1.92793,0,1,1,no
AT1G68350,AT1G68350,AT1G68350,1:25616489-25617265,control,hy5,NOTEST,0,0,0,0,1,1,no
AT1G68360,AT1G68360,AT1G68360,1:25621677-25622412,control,hy5,NOTEST,1.79214,1.99755,0.156548,0,1,1,no
AT1G68370,AT1G68370,ARG1,1:25631744-25634738,control,hy5,NOTEST,2.61222,4.83295,0.887626,0,1,1,no
AT1G68380,AT1G68380,AT1G68380,1:25635837-25637462,control,hy5,NOTEST,0,0,0,0,1,1,no
AT1G68390,AT1G68390,AT1G68390,1:25642733-25645607,control,hy5,NOTEST,1.01742,0,#NAME?,0,1,1,no
AT1G68400,AT1G68400,AT1G68400,1:25646038-25648946,control,hy5,NOTEST,4.17577,3.0257,-0.464773,0,1,1,no
AT1G68410,AT1G68410,AT1G68410,1:25649998-25653019,control,hy5,OK,1.07444,3.2647,1.60336,1.14245,0.1399,0.291764,no
AT1G68420,AT1G68420,AT1G68420,1:25653892-25654156,control,hy5,NOTEST,0,0,0,0,1,1,no
AT1G68430,AT1G68430,AT1G68430,1:25654904-25655444,control,hy5,NOTEST,2.797,0,#NAME?,0,1,1,no
AT1G68440,AT1G68440,AT1G68440,1:25658032-25659273,control,hy5,OK,47.1656,25.7917,-0.870829,-3.37367,0.00765,0.0473666,yes
AT1G68450,AT1G68450,AT1G68450,1:25661500-25662239,control,hy5,NOTEST,0,2.02788,inf,0,1,1,no
AT1G68460,AT1G68460,ATIPT1,1:25668609-25670182,control,hy5,NOTEST,0,0,0,0,1,1,no
AT1G68470,AT1G68470,AT1G68470,1:25676394-25678288,control,hy5,NOTEST,0.356858,0,#NAME?,0,1,1,no
AT1G68480,AT1G68480,JAG,1:25684313-25686165,control,hy5,NOTEST,0,0,0,0,1,1,no
AT1G68490,AT1G68490,AT1G68490,1:25693448-25695476,control,hy5,OK,14.6527,10.3266,-0.504806,-1.09974,0.28455,0.440707,no
AT1G68500,AT1G68500,AT1G68500,1:25702002-25702511,control,hy5,OK,9.0577,1.75401,-2.36849,-1.33845,0.30005,0.45519,no
AT1G68510,AT1G68510,LBD42,1:25706881-25708255,control,hy5,NOTEST,0,0,0,0,1,1,no
AT1G68520,AT1G68520,AT1G68520,1:25709113-25710907,control,hy5,OK,71.4336,79.7731,0.159299,0.902238,0.263,0.420006,no
AT1G68526,AT1G68526,AT1G68526,1:25711868-25712238,control,hy5,NOTEST,0,0,0,0,1,1,no
AT1G68530,AT1G68530,G2,1:25712587-25714807,control,hy5,OK,97.1551,52.0531,-0.900306,-4.34757,5.00E-05,0.000721121,yes
AT1G68540,AT1G68540,AT1G68540,1:25720023-25721410,control,hy5,NOTEST,3.71656,1.14559,-1.69788,0,1,1,no
AT1G68550,AT1G68550,AT1G68550,1:25725454-25727701,control,hy5,NOTEST,2.14846,1.17274,-0.873416,0,1,1,no
AT1G68552,AT1G68552,AT1G68550,1:25725454-25727701,control,hy5,NOTEST,2.3506,1.23643,-0.926853,0,1,1,no
AT1G68560,AT1G68560,ATXYL1,1:25734181-25738002,control,hy5,OK,40.2966,29.9027,-0.430384,-2.37362,0.00615,0.0401598,yes
AT1G68568,AT1G68568,AT1G68568,1:25746735-25750275,control,hy5,OK,0,8.93224,inf,nan,0.1422,0.295016,no
AT1G68570,AT1G68570,AT1G68570,1:25746735-25750275,control,hy5,NOTEST,3.09017,2.23358,-0.468327,0,1,1,no
AT1G68580,"AT1G68580,CUFF",AT1G68580,1:25752734-25756076,control,hy5,NOTEST,2.6386,0.00241315,-10.0946,0,1,1,no
AT1G68585,AT1G68585,AT1G68585,1:25756599-25758232,control,hy5,NOTEST,0.799864,0.90069,0.171275,0,1,1,no
AT1G68590,AT1G68590,AT1G68590,1:25756599-25758232,control,hy5,OK,193.887,108.26,-0.84072,-3.26482,5.00E-05,0.000721121,yes
AT1G68600,AT1G68600,AT1G68600,1:25759841-25762934,control,hy5,NOTEST,0.658993,3.58228,2.44255,0,1,1,no
AT1G68610,AT1G68610,PCR11,1:25763622-25764105,control,hy5,NOTEST,0,0,0,0,1,1,no
AT1G68620,AT1G68620,AT1G68620,1:25765946-25767240,control,hy5,NOTEST,1.40048,1.5167,0.115021,0,1,1,no
AT1G68630,AT1G68630,AT1G68630,1:25768538-25772543,control,hy5,NOTEST,0,0,0,0,1,1,no
AT1G68640,AT1G68640,PAN,1:25768538-25772543,control,hy5,NOTEST,0.305816,0,#NAME?,0,1,1,no
AT1G68650,AT1G68650,AT1G68650,1:25775740-25779161,control,hy5,NOTEST,0.977045,1.91509,0.970917,0,1,1,no
AT1G68660,AT1G68660,AT1G68660,1:25775740-25779161,control,hy5,OK,46.9012,35.875,-0.386645,-0.782902,0.24595,0.409109,no
AT1G68670,AT1G68670,AT1G68670,1:25782028-25784076,control,hy5,OK,11.6028,8.94943,-0.374608,-0.783843,0.3697,0.522036,no
AT1G68680,AT1G68680,AT1G68680,1:25785505-25786924,control,hy5,OK,13.8221,3.37849,-2.03252,-1.68308,0.16335,0.320681,no
AT1G68690,AT1G68690,AT1G68690,1:25788607-25792324,control,hy5,NOTEST,0.519277,0.963718,0.892107,0,1,1,no
AT1G68700,AT1G68700,AT1G68700,1:25792817-25798257,control,hy5,NOTEST,0,0,0,0,1,1,no
AT1G68710,AT1G68710,AT1G68710,1:25792817-25798257,control,hy5,NOTEST,0.419002,0.739641,0.819868,0,1,1,no
AT1G68720,AT1G68720,ATTADA,1:25804417-25808982,control,hy5,NOTEST,1.03334,2.97508,1.52561,0,1,1,no
AT1G68725,AT1G68725,AGP19,1:25809297-25810130,control,hy5,NOTEST,3.22072,2.0664,-0.64026,0,1,1,no
AT1G68730,AT1G68730,AT1G68730,1:25810320-25811128,control,hy5,OK,7.42458,9.49573,0.35497,0.42472,0.73725,0.824755,no
AT1G68735,AT1G68735,AT1G68735,1:25811902-25812261,control,hy5,NOTEST,0,0,0,0,1,1,no
AT1G68740,AT1G68740,PHO1,1:25812448-25816657,control,hy5,NOTEST,1.0318,1.86377,0.853056,0,1,1,no
AT1G68750,AT1G68750,ATPPC4,1:25822941-25828107,control,hy5,NOTEST,0,0.295976,inf,0,1,1,no
AT1G68760,AT1G68760,ATNUDT1,1:25829041-25829813,control,hy5,OK,12.0798,18.4303,0.609481,1.0631,0.29315,0.448956,no
AT1G68765,AT1G68765,IDA,1:25829951-25830487,control,hy5,NOTEST,0,0,0,0,1,1,no
AT1G68780,AT1G68780,AT1G68780,1:25831802-25833844,control,hy5,NOTEST,4.32317,2.36985,-0.867296,0,1,1,no
AT1G68790,AT1G68790,LINC3,1:25834708-25839319,control,hy5,NOTEST,0.624478,2.63974,2.07967,0,1,1,no
AT1G68795,AT1G68795,CLE12,1:25840854-25841652,control,hy5,NOTEST,2.20244,1.86405,-0.240663,0,1,1,no
AT1G68800,AT1G68800,BRC2,1:25847065-25848540,control,hy5,NOTEST,0,0,0,0,1,1,no
AT1G68810,AT1G68810,AT1G68810,1:25861122-25863120,control,hy5,NOTEST,3.82883,3.80699,-0.00825549,0,1,1,no
AT1G68820,AT1G68820,AT1G68820,1:25865659-25868985,control,hy5,NOTEST,0,3.27888,inf,0,1,1,no
AT1G68825,AT1G68825,DVL5,1:25869699-25870420,control,hy5,NOTEST,0,0,0,0,1,1,no
AT1G68830,AT1G68830,STN7,1:25872444-25875550,control,hy5,OK,11.355,15.7624,0.473155,1.25637,0.1367,0.287383,no
AT1G68840,AT1G68840,TEM2,1:25880322-25882222,control,hy5,OK,25.3329,17.8983,-0.501193,-1.16967,0.10625,0.251281,no
AT1G68845,AT1G68845,AT1G68845,1:25882433-25882918,control,hy5,NOTEST,0,0,0,0,1,1,no
AT1G68850,AT1G68850,AT1G68850,1:25883615-25885247,control,hy5,NOTEST,0,1.15266,inf,0,1,1,no
AT1G68860,AT1G68860,AT1G68860,1:25886535-25886609,control,hy5,NOTEST,0,0,0,0,1,1,no
AT1G68862,AT1G68862,AT1G68862,1:25886803-25889024,control,hy5,NOTEST,0,0,0,0,1,1,no
AT1G68870,AT1G68870,ATSOFL2,1:25889080-25889734,control,hy5,NOTEST,0,6.12985,inf,0,1,1,no
AT1G68872,AT1G68872,AT1G68872,1:25890364-25891748,control,hy5,NOTEST,1.23927,1.19711,-0.0499366,0,1,1,no
AT1G68875,AT1G68875,AT1G68875,1:25892085-25892798,control,hy5,NOTEST,0,0,0,0,1,1,no
AT1G68880,AT1G68880,AtbZIP,1:25894236-25894961,control,hy5,NOTEST,0,0,0,0,1,1,no
AT1G68890,AT1G68890,AT1G68890,1:25896944-25906714,control,hy5,NOTEST,1.91224,4.75956,1.31556,0,1,1,no
AT1G68905,AT1G68905,AT1G68905,1:25906715-25907092,control,hy5,NOTEST,0,0,0,0,1,1,no
AT1G68907,AT1G68907,AT1G68907,1:25907507-25907891,control,hy5,NOTEST,0,0,0,0,1,1,no
AT1G68910,"AT1G68910,CUFF",WIT2,1:25908130-25911108,control,hy5,NOTEST,1.95506,2.36211,0.272864,0,1,1,no
AT1G68920,"AT1G68920,CUFF",AT1G68920,1:25915006-25917906,control,hy5,NOTEST,1.67043,1.85059,0.147771,0,1,1,no
AT1G68930,AT1G68930,AT1G68930,1:25918313-25920545,control,hy5,NOTEST,0,0.73923,inf,0,1,1,no
AT1G68935,AT1G68935,AT1G68935,1:25921452-25925845,control,hy5,NOTEST,0,2.48655,inf,0,1,1,no
AT1G68940,AT1G68940,AT1G68940,1:25921452-25925845,control,hy5,NOTEST,0.402981,0.465732,0.208788,0,1,1,no
AT1G68945,AT1G68945,AT1G68945,1:25926962-25927331,control,hy5,OK,165.173,65.6415,-1.3313,-5.54759,0.0033,0.0249814,yes
AT1G68950,AT1G68950,AT1G68950,1:25928195-25928268,control,hy5,NOTEST,0,0,0,0,1,1,no
AT1G68960,AT1G68960,AT1G68960,1:25929895-25931257,control,hy5,NOTEST,0,0,0,0,1,1,no
AT1G68970,AT1G68970,AT1G68970,1:25932076-25932149,control,hy5,NOTEST,0,0,0,0,1,1,no
AT1G68980,AT1G68980,AT1G68980,1:25932997-25940966,control,hy5,NOTEST,1.73756,1.67955,-0.0489891,0,1,1,no
AT1G68990,AT1G68990,MGP3,1:25932997-25940966,control,hy5,NOTEST,0.277118,1.03747,1.9045,0,1,1,no
AT1G69000,AT1G69000,AT1G69000,1:25941163-25941235,control,hy5,NOTEST,0,0,0,0,1,1,no
AT1G69010,AT1G69010,BIM2,1:25941674-25943836,control,hy5,NOTEST,0.867616,4.3431,2.3236,0,1,1,no
AT1G69020,AT1G69020,AT1G69020,1:25943885-25947197,control,hy5,NOTEST,0,0.900876,inf,0,1,1,no
AT1G69030,AT1G69030,AT1G69030,1:25947264-25949262,control,hy5,OK,0.521034,4.63182,3.15213,1.18802,0.24865,0.410086,no
AT1G69040,AT1G69040,ACR4,1:25957818-25960307,control,hy5,NOTEST,3.79993,2.09797,-0.85698,0,1,1,no
AT1G69050,AT1G69050,AT1G69050,1:25961923-25962348,control,hy5,NOTEST,0,4.94114,inf,0,1,1,no
AT1G69060,AT1G69060,AT1G69060,1:25964467-25971389,control,hy5,NOTEST,0.62811,0.79268,0.335723,0,1,1,no
AT1G69070,AT1G69070,AT1G69070,1:25964467-25971389,control,hy5,NOTEST,1.49207,4.70216,1.65601,0,1,1,no
AT1G69080,AT1G69080,AT1G69080,1:25971914-25973271,control,hy5,OK,4.85413,2.87497,-0.755664,-0.457232,0.4549,0.598063,no
AT1G69090,AT1G69090,AT1G69090,1:25977500-25978706,control,hy5,NOTEST,0,0,0,0,1,1,no
AT1G69100,AT1G69100,AT1G69100,1:25979998-25981436,control,hy5,NOTEST,0,0,0,0,1,1,no
AT1G69110,AT1G69110,AT1G69110,1:25981797-25982056,control,hy5,NOTEST,0,0,0,0,1,1,no
AT1G69120,AT1G69120,AP1,1:25982329-25986313,control,hy5,NOTEST,0,0,0,0,1,1,no
AT1G69130,AT1G69130,AT1G69130,1:25989729-25989803,control,hy5,NOTEST,0,0,0,0,1,1,no
AT1G69140,AT1G69140,AT1G69140,1:25991519-25991872,control,hy5,NOTEST,0,3.62978,inf,0,1,1,no
AT1G69150,AT1G69150,AT1G69150,1:25993658-25995212,control,hy5,NOTEST,0,0,0,0,1,1,no
AT1G69160,AT1G69160,AT1G69160,1:26000213-26001588,control,hy5,OK,7.114,5.26003,-0.435588,-0.548276,0.41435,0.562851,no
AT1G69170,AT1G69170,AT1G69170,1:26005067-26007263,control,hy5,NOTEST,0.637592,0.660353,0.0506051,0,1,1,no
AT1G69180,AT1G69180,CRC,1:26007464-26009059,control,hy5,NOTEST,0,0,0,0,1,1,no
AT1G69190,AT1G69190,AT1G69190,1:26013011-26014834,control,hy5,NOTEST,0,0,0,0,1,1,no
AT1G69200,AT1G69200,FLN2,1:26015876-26026171,control,hy5,NOTEST,2.18083,3.06343,0.49027,0,1,1,no
AT1G69210,AT1G69210,AT1G69210,1:26015876-26026171,control,hy5,NOTEST,0,0,0,0,1,1,no
AT1G69230,AT1G69230,SP1L2,1:26026311-26027708,control,hy5,NOTEST,3.92676,0,#NAME?,0,1,1,no
AT1G69240,AT1G69240,MES15,1:26027975-26030234,control,hy5,NOTEST,0,0,0,0,1,1,no
AT1G69250,AT1G69250,AT1G69250,1:26032826-26035504,control,hy5,NOTEST,0.571033,1.98723,1.79911,0,1,1,no
AT1G69252,AT1G69252,AT1G69252,1:26036569-26037659,control,hy5,OK,63.6943,22.1596,-1.52323,-2.3252,0.00855,0.0508682,no
AT1G69260,AT1G69260,AFP1,1:26039047-26042702,control,hy5,NOTEST,3.04116,4.23674,0.478334,0,1,1,no
AT1G69270,AT1G69270,RPK1,1:26039047-26042702,control,hy5,NOTEST,1.05944,1.614,0.607338,0,1,1,no
AT1G69280,AT1G69280,AT1G69280,1:26045159-26049348,control,hy5,NOTEST,0,0,0,0,1,1,no
AT1G69290,AT1G69290,AT1G69290,1:26045159-26049348,control,hy5,NOTEST,0.268755,2.65049,3.30189,0,1,1,no
AT1G69295,AT1G69295,PDCB4,1:26050196-26052567,control,hy5,OK,12.2245,7.83383,-0.64198,-1.32968,0.11135,0.258662,no
AT1G69300,AT1G69300,AT1G69300,1:26049477-26049551,control,hy5,NOTEST,0,0,0,0,1,1,no
AT1G69310,AT1G69310,WRKY57,1:26054307-26058105,control,hy5,NOTEST,1.94207,0.478333,-2.0215,0,1,1,no
AT1G69320,AT1G69320,CLE10,1:26061861-26062514,control,hy5,NOTEST,0,0,0,0,1,1,no
AT1G69325,AT1G69325,AT1G69325,1:26063204-26063736,control,hy5,NOTEST,0,7.41229,inf,0,1,1,no
AT1G69330,AT1G69330,AT1G69330,1:26063815-26065505,control,hy5,NOTEST,1.99177,0.916916,-1.11919,0,1,1,no
AT1G69340,AT1G69340,AT1G69340,1:26065723-26069821,control,hy5,OK,2.81326,7.43058,1.40123,1.94372,0.06055,0.176913,no
AT1G69350,AT1G69350,AT1G69350,1:26069881-26072245,control,hy5,NOTEST,0.510205,0,#NAME?,0,1,1,no
AT1G69360,AT1G69360,AT1G69360,1:26072283-26076254,control,hy5,NOTEST,1.25146,1.17014,-0.0969341,0,1,1,no
AT1G69370,AT1G69370,CM3,1:26079955-26083606,control,hy5,NOTEST,0.470281,3.12678,2.73308,0,1,1,no
AT1G69380,AT1G69380,AT1G69380,1:26079955-26083606,control,hy5,NOTEST,0.969521,0,#NAME?,0,1,1,no
AT1G69390,AT1G69390,ATMINE1,1:26084634-26086481,control,hy5,OK,8.25217,7.96796,-0.0505634,-0.0716118,0.9212,0.945888,no
AT1G69400,AT1G69400,AT1G69400,1:26086947-26089020,control,hy5,NOTEST,0,0,0,0,1,1,no
AT1G69410,AT1G69410,ATELF5A-3,1:26089201-26090386,control,hy5,OK,24.806,30.7335,0.309123,0.833772,0.44085,0.585497,no
AT1G69420,AT1G69420,AT1G69420,1:26093195-26097043,control,hy5,OK,4.43446,9.6547,1.12247,1.90235,0.01335,0.068764,no
AT1G69430,AT1G69430,AT1G69430,1:26097786-26099388,control,hy5,NOTEST,0,0,0,0,1,1,no
AT1G69440,AT1G69440,AGO7,1:26101526-26105166,control,hy5,NOTEST,0.355663,1.82712,2.36098,0,1,1,no
AT1G69450,AT1G69450,AT1G69450,1:26106910-26110267,control,hy5,NOTEST,2.69181,4.2888,0.671996,0,1,1,no
AT1G69460,AT1G69460,AT1G69460,1:26111808-26113243,control,hy5,OK,17.3226,15.5389,-0.156766,-0.36119,0.7347,0.822726,no
AT1G69470,AT1G69470,AT1G69470,1:26113574-26113997,control,hy5,NOTEST,0,0,0,0,1,1,no
AT1G69480,AT1G69480,AT1G69480,1:26114111-26117797,control,hy5,NOTEST,0,0,0,0,1,1,no
AT1G69485,AT1G69485,AT1G69485,1:26118228-26119576,control,hy5,NOTEST,0,0,0,0,1,1,no
AT1G69490,AT1G69490,NAP,1:26122138-26123421,control,hy5,NOTEST,0.50052,1.96537,1.9733,0,1,1,no
AT1G69500,AT1G69500,CYP704B1,1:26123939-26126057,control,hy5,NOTEST,0,0,0,0,1,1,no
AT1G69510,AT1G69510,AT1G69510,1:26126349-26127961,control,hy5,OK,20.9993,34.5582,0.718685,1.1649,0.06435,0.183591,no
AT1G69526,AT1G69526,AT1G69526,1:26128287-26133196,control,hy5,NOTEST,0.685544,3.85897,2.49289,0,1,1,no
AT1G69530,"AT1G69530,CUFF",EXP1,1:26141835-26143500,control,hy5,OK,178.307,64.7373,-1.46169,-5.54709,5.00E-05,0.000721121,yes
AT1G69540,AT1G69540,AGL94,1:26145043-26147571,control,hy5,NOTEST,0.749839,0,#NAME?,0,1,1,no
AT1G69543,AT1G69543,AT1G69543,1:26148020-26153555,control,hy5,NOTEST,3.93705,3.96027,0.00848284,0,1,1,no
AT1G69550,AT1G69550,AT1G69550,1:26148020-26153555,control,hy5,NOTEST,0.115009,0.214928,0.902098,0,1,1,no
AT1G69560,AT1G69560,LOF2,1:26157754-26159094,control,hy5,NOTEST,0,0,0,0,1,1,no
AT1G69570,AT1G69570,AT1G69570,1:26161527-26163496,control,hy5,NOTEST,0,0,0,0,1,1,no
AT1G69572,AT1G69572,AT1G69572,1:26161527-26163496,control,hy5,NOTEST,0.662228,0.958745,0.53382,0,1,1,no
AT1G69580,AT1G69580,AT1G69580,1:26171942-26173612,control,hy5,NOTEST,0.510435,0.540364,0.082203,0,1,1,no
AT1G69587,AT1G69587,AT1G69587,1:26175653-26179351,control,hy5,NOTEST,3.53304,0,#NAME?,0,1,1,no
AT1G69588,AT1G69588,CLE45,1:26175653-26179351,control,hy5,NOTEST,0,0,0,0,1,1,no
AT1G69590,AT1G69590,AT1G69590,1:26179662-26180244,control,hy5,NOTEST,0,0,0,0,1,1,no
AT1G69600,AT1G69600,ZHD11,1:26182469-26183198,control,hy5,NOTEST,0,1.02053,inf,0,1,1,no
AT1G69610,AT1G69610,AT1G69610,1:26186953-26189489,control,hy5,NOTEST,0,0.52856,inf,0,1,1,no
AT1G69620,AT1G69620,RPL34,1:26189835-26191323,control,hy5,OK,267.679,199.479,-0.424267,-2.93147,0.0027,0.0213272,yes
AT1G69630,AT1G69630,AT1G69630,1:26191639-26193174,control,hy5,NOTEST,0,0,0,0,1,1,no
AT1G69640,AT1G69640,SBH1,1:26193658-26195695,control,hy5,OK,8.17499,8.06104,-0.0202516,-0.0325035,0.9357,0.949549,no
AT1G69650,AT1G69650,AT1G69650,1:26197497-26198821,control,hy5,NOTEST,0,0,0,0,1,1,no
AT1G69660,AT1G69660,AT1G69660,1:26199622-26200603,control,hy5,NOTEST,0,0,0,0,1,1,no
AT1G69670,AT1G69670,CUL3B,1:26202030-26204442,control,hy5,NOTEST,0.682213,1.52874,1.16405,0,1,1,no
AT1G69680,AT1G69680,AT1G69680,1:26204804-26206928,control,hy5,NOTEST,0,3.74745,inf,0,1,1,no
AT1G69690,AT1G69690,AT1G69690,1:26216223-26217851,control,hy5,OK,10.3109,3.47757,-1.56802,-2.03233,0.0274,0.109561,no
AT1G69700,AT1G69700,HVA22C,1:26220237-26221825,control,hy5,NOTEST,3.17865,2.01513,-0.657536,0,1,1,no
AT1G69710,AT1G69710,AT1G69710,1:26222071-26226652,control,hy5,NOTEST,0,0,0,0,1,1,no
AT1G69720,AT1G69720,HO3,1:26226865-26228580,control,hy5,NOTEST,0,0,0,0,1,1,no
AT1G69730,AT1G69730,AT1G69730,1:26228631-26231339,control,hy5,NOTEST,0.424368,0.830032,0.967853,0,1,1,no
AT1G69740,AT1G69740,HEMB1,1:26231803-26234963,control,hy5,OK,52.2763,34.6932,-0.591503,-2.18151,0.0038,0.0277858,yes
AT1G69750,AT1G69750,COX19-2,1:26235283-26237571,control,hy5,NOTEST,0.958293,1.40493,0.551957,0,1,1,no
AT1G69760,AT1G69760,AT1G69760,1:26239259-26240708,control,hy5,NOTEST,5.10055,6.7462,0.403422,0,1,1,no
AT1G69770,AT1G69770,CMT3,1:26248317-26253585,control,hy5,NOTEST,0.97138,2.8141,1.53457,0,1,1,no
AT1G69780,AT1G69780,ATHB13,1:26258938-26260751,control,hy5,NOTEST,2.15065,2.54084,0.240537,0,1,1,no
AT1G69790,AT1G69790,AT1G69790,1:26266608-26269013,control,hy5,NOTEST,0,0,0,0,1,1,no
AT1G69792,AT1G69792,MIR395,1:26269978-26270078,control,hy5,NOTEST,0,0,0,0,1,1,no
AT1G69795,AT1G69795,MIR395E,1:26272775-26272870,control,hy5,NOTEST,0,0,0,0,1,1,no
AT1G69797,AT1G69797,MIR395F,1:26273857-26273969,control,hy5,NOTEST,0,0,0,0,1,1,no
AT1G69800,AT1G69800,AT1G69800,1:26274229-26276329,control,hy5,NOTEST,1.48331,1.66816,0.169435,0,1,1,no
AT1G69810,AT1G69810,WRKY36,1:26277237-26279118,control,hy5,NOTEST,1.11665,1.95284,0.806397,0,1,1,no
AT1G69818,AT1G69818,AT1G69818,1:26282368-26283012,control,hy5,NOTEST,0,0,0,0,1,1,no
AT1G69820,AT1G69820,GGT3,1:26283124-26284236,control,hy5,NOTEST,0,0,0,0,1,1,no
AT1G69825,AT1G69825,AT1G69825,1:26286495-26286929,control,hy5,NOTEST,0,0,0,0,1,1,no
AT1G69828,AT1G69828,AT1G69828,1:26287521-26287948,control,hy5,NOTEST,0,0,0,0,1,1,no
AT1G69830,AT1G69830,ATAMY3,1:26288277-26293053,control,hy5,OK,6.04652,11.3928,0.913951,2.1984,0.0051,0.0347973,yes
AT1G69840,AT1G69840,AT1G69840,1:26293600-26295849,control,hy5,OK,4.24344,4.83436,0.188088,0.131091,0.75965,0.841875,no
AT1G69850,AT1G69850,ATNRT1:2,1:26296675-26300472,control,hy5,OK,14.0662,10.5681,-0.412517,-1.14917,0.2309,0.395876,no
AT1G69860,AT1G69860,AT1G69860,1:26309627-26312174,control,hy5,NOTEST,0,0,0,0,1,1,no
AT1G69870,AT1G69870,NRT1.7,1:26316026-26320220,control,hy5,OK,5.27425,5.89652,0.160898,0.287638,0.7416,0.827518,no
AT1G69880,AT1G69880,ATH8,1:26321478-26322993,control,hy5,NOTEST,0,1.06507,inf,0,1,1,no
AT1G69890,AT1G69890,AT1G69890,1:26323110-26324616,control,hy5,OK,6.99239,4.47359,-0.644353,-0.875279,0.4174,0.565203,no
AT1G69900,AT1G69900,AT1G69900,1:26326380-26327831,control,hy5,NOTEST,1.59741,1.20189,-0.41043,0,1,1,no
AT1G69910,AT1G69910,AT1G69910,1:26330113-26332266,control,hy5,NOTEST,4.03058,2.68896,-0.58394,0,1,1,no
AT1G69920,AT1G69920,ATGSTU12,1:26334249-26335558,control,hy5,NOTEST,0,1.01749,inf,0,1,1,no
AT1G69930,AT1G69930,ATGSTU11,1:26337496-26338795,control,hy5,NOTEST,0,0,0,0,1,1,no
AT1G69935,AT1G69935,SHW1,1:26341800-26343126,control,hy5,OK,21.5803,16.1424,-0.418862,-0.973526,0.3959,0.546035,no
AT1G69940,AT1G69940,PPME1,1:26343368-26345058,control,hy5,NOTEST,0,0,0,0,1,1,no
AT1G69950,AT1G69950,AT1G69950,1:26346487-26348691,control,hy5,NOTEST,0,2.07901,inf,0,1,1,no
AT1G69960,AT1G69960,PP2A,1:26348720-26350697,control,hy5,OK,10.3758,13.0893,0.335166,0.723953,0.4706,0.612314,no
AT1G69970,AT1G69970,CLE26,1:26353046-26354256,control,hy5,NOTEST,0,0,0,0,1,1,no
AT1G69980,AT1G69980,AT1G69980,1:26356355-26357667,control,hy5,NOTEST,3.11742,3.90156,0.323701,0,1,1,no
AT1G69981,AT1G69981,AT1G69981,1:26358096-26358402,control,hy5,NOTEST,0,0,0,0,1,1,no
AT1G69990,AT1G69990,AT1G69990,1:26360234-26362010,control,hy5,NOTEST,0,0,0,0,1,1,no
AT1G70000,AT1G70000,AT1G70000,1:26363092-26364759,control,hy5,OK,13.6038,7.63036,-0.834185,-1.13915,0.13385,0.283099,no
AT1G70010,AT1G70010,AT1G70010,1:26367176-26371457,control,hy5,NOTEST,0,0,0,0,1,1,no
AT1G70020,AT1G70020,AT1G70020,1:26377369-26378359,control,hy5,NOTEST,0,0,0,0,1,1,no
AT1G70030,AT1G70030,AT1G70030,1:26378793-26380379,control,hy5,NOTEST,0,0,0,0,1,1,no
AT1G70040,AT1G70040,AT1G70040,1:26381232-26382131,control,hy5,NOTEST,0,0,0,0,1,1,no
AT1G70050,AT1G70050,AT1G70050,1:26382153-26382225,control,hy5,NOTEST,0,0,0,0,1,1,no
AT1G70060,AT1G70060,SNL4,1:26383243-26389916,control,hy5,NOTEST,0,4.00842,inf,0,1,1,no
AT1G70070,AT1G70070,ISE2,1:26390015-26394196,control,hy5,NOTEST,1.31897,4.30693,1.70725,0,1,1,no
AT1G70080,AT1G70080,AT1G70080,1:26394668-26397565,control,hy5,NOTEST,0,0,0,0,1,1,no
